DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,FT
4569511,1,6,1,50,1,273.73374291,50,2018,03,201803,50,,6,1,,,,,,,,,,,,1
4569512,1,1,1,50,1,244.41066301,50,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569512,1,2,1,50,1,244.41066301,50,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4569512,1,3,1,50,1,244.41066301,50,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4569512,1,4,1,50,1,244.41066301,50,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4569512,1,6,1,50,1,244.41066301,50,2018,03,201803,50,,2,6,2,2,2,2,2,,,,,,,1
4569512,1,7,1,50,1,244.41066301,50,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569513,1,1,1,50,1,248.64714543,50,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569513,1,2,1,50,1,248.64714543,50,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569513,1,3,1,50,1,248.64714543,50,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4569514,1,1,1,50,1,262.89661038,50,2018,03,201803,50,,1,4,2,2,2,2,1,11,,,,,,1
4569515,1,1,1,50,1,301.2415929,50,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569515,1,2,1,50,1,301.2415929,50,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569516,1,1,1,50,1,237.43120932,50,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569516,1,2,1,50,1,237.43120932,50,2018,03,201803,50,,2,4,2,2,2,2,1,10,,,,,,1
4569517,1,1,1,50,1,258.66127196,50,2018,03,201803,50,,1,6,1,,,,,,,,,,,1
4569518,1,1,1,50,1,344.23575244,50,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569519,1,1,1,50,1,245.95547444,50,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569520,1,1,1,50,1,235.02777372,50,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569520,1,2,1,50,1,235.02777372,50,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4569544,1,1,1,50,1,271.5458256,50,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569545,1,1,1,52,1,148.28423926,52,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4569545,1,2,1,52,1,148.28423926,52,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4569545,1,3,1,52,1,148.28423926,52,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4569546,1,1,1,52,1,153.47442771,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569546,1,2,1,52,1,153.47442771,52,2018,03,201803,50,,2,3,2,2,2,2,1,12,,,,,,1
4569546,2,1,2,52,1,153.47442771,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569546,2,2,2,52,1,153.47442771,52,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4569546,2,3,2,52,1,153.47442771,52,2018,03,201803,50,4,3,2,2,2,2,1,,,,,,,1,1
4569547,1,1,1,52,1,153.86251004,52,2018,03,201803,50,1,1,4,2,2,2,1,,,,,,,1,1
4569547,1,2,1,52,1,153.86251004,52,2018,03,201803,50,,2,6,2,1,,,,,,,,,,1
4569547,1,3,1,52,1,153.86251004,52,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4569548,1,1,1,52,1,174.83655724,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569548,1,2,1,52,1,174.83655724,52,2018,03,201803,50,,2,6,2,1,,,,,,,,,,1
4569548,1,4,1,52,1,174.83655724,52,2018,03,201803,50,,4,4,2,2,2,2,2,,,,,,,1
4569549,1,1,1,52,1,124.27885416,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569549,1,2,1,52,1,124.27885416,52,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4569549,1,3,1,52,1,124.27885416,52,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4569550,1,1,1,52,1,154.13804449,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569550,1,2,1,52,1,154.13804449,52,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569551,1,1,1,52,1,171.27739932,52,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4569551,1,4,1,52,1,171.27739932,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569552,1,1,1,52,1,195.51102258,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569552,1,2,1,52,1,195.51102258,52,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569552,1,3,1,52,1,195.51102258,52,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4569552,1,4,1,52,1,195.51102258,52,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4569552,1,5,1,52,1,195.51102258,52,2018,03,201803,50,,5,3,1,,,,,,,,,,,1
4569553,1,1,1,52,1,151.19802283,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569553,1,2,1,52,1,151.19802283,52,2018,03,201803,50,,2,3,1,,,,,,,,,,,1
4569554,1,1,1,52,1,109.30889272,52,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4569554,1,2,1,52,1,109.30889272,52,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4569554,1,3,1,52,1,109.30889272,52,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4569555,1,1,1,52,1,182.95031832,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569555,1,2,1,52,1,182.95031832,52,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569556,1,1,1,52,1,126.41579009,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569556,1,2,1,52,1,126.41579009,52,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4569556,1,3,1,52,1,126.41579009,52,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4569556,1,4,1,52,1,126.41579009,52,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4569557,1,1,1,52,1,182.95031832,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569557,1,2,1,52,1,182.95031832,52,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569558,1,1,1,52,1,203.59013552,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569558,1,2,1,52,1,203.59013552,52,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569558,1,3,1,52,1,203.59013552,52,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4569559,1,1,1,52,1,112.81205746,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569559,2,1,2,52,1,112.81205746,52,2018,03,201803,50,2,1,3,2,2,2,1,,,,,,,1,1
4569559,3,1,3,52,1,112.81205746,52,2018,03,201803,50,,1,3,2,1,,,,,,,,,,1
4569560,1,1,1,52,1,180.81338238,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569561,1,1,1,52,1,142.89340714,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569561,1,2,1,52,1,142.89340714,52,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4569566,1,1,1,52,1,172.63006434,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569566,1,2,1,52,1,172.63006434,52,2018,03,201803,50,,2,4,2,2,2,2,1,7,2,,2,,,1
4569566,1,4,1,52,1,172.63006434,52,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4569570,1,1,1,52,1,112.31847135,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569570,1,2,1,52,1,112.31847135,52,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569571,1,1,1,52,1,174.2282824,52,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569573,1,1,1,54,1,504.29042211,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569573,1,2,1,54,1,504.29042211,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569573,1,3,1,54,1,504.29042211,54,2018,03,201803,50,,1,3,2,2,2,2,2,,,,,,,1
4569574,1,1,1,54,1,550.43285217,54,2018,03,201803,50,2,1,2,2,2,2,1,,,,,,,1,1
4569574,1,2,1,54,1,550.43285217,54,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4569574,1,3,1,54,1,550.43285217,54,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4569576,1,1,1,54,1,420.07355681,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569576,1,2,1,54,1,420.07355681,54,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4569576,1,3,1,54,1,420.07355681,54,2018,03,201803,50,2,3,3,2,2,2,1,,,,,,,2,1
4569576,1,4,1,54,1,420.07355681,54,2018,03,201803,50,1,4,4,2,2,2,1,,,,,,,1,1
4569576,1,5,1,54,1,420.07355681,54,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4569577,1,1,1,54,1,540.56295734,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569577,1,3,1,54,1,540.56295734,54,2018,03,201803,50,3,3,4,2,2,2,1,,,,,,,1,1
4569578,1,1,1,54,1,500.41649162,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569578,1,3,1,54,1,500.41649162,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569579,1,1,1,54,1,461.91090394,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569579,1,2,1,54,1,461.91090394,54,2018,03,201803,50,2,1,2,2,2,2,1,,,,,,,1,1
4569580,1,1,1,54,1,236.40374332,54,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4569580,1,2,1,54,1,236.40374332,54,2018,03,201803,50,,2,6,2,2,1,,,,,,,,,1
4569580,1,3,1,54,1,236.40374332,54,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4569580,1,4,1,54,1,236.40374332,54,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4569580,1,5,1,54,1,236.40374332,54,2018,03,201803,50,,5,6,2,1,,,,,,,,,,1
4569580,1,6,1,54,1,236.40374332,54,2018,03,201803,50,,6,1,,,,,,,,,,,,1
4569580,1,7,1,54,1,236.40374332,54,2018,03,201803,50,,7,1,,,,,,,,,,,,1
4569580,1,8,1,54,1,236.40374332,54,2018,03,201803,50,,8,6,2,2,2,2,2,,,,,,,1
4569580,1,9,1,54,1,236.40374332,54,2018,03,201803,50,,9,1,,,,,,,,,,,,1
4569580,1,10,1,54,1,236.40374332,54,2018,03,201803,50,,10,4,1,,,,,,,,,,,1
4569580,1,11,1,54,1,236.40374332,54,2018,03,201803,50,,11,1,,,,,,,,,,,,1
4569580,1,13,1,54,1,236.40374332,54,2018,03,201803,50,,13,1,,,,,,,,,,,,1
4569580,1,14,1,54,1,236.40374332,54,2018,03,201803,50,,14,1,,,,,,,,,,,,1
4569580,1,15,1,54,1,236.40374332,54,2018,03,201803,50,,13,3,2,2,2,2,2,,,,,,,1
4569581,1,1,1,54,1,470.701384,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569581,1,2,1,54,1,470.701384,54,2018,03,201803,50,,2,4,2,1,,,,,,,,,,1
4569581,1,3,1,54,1,470.701384,54,2018,03,201803,50,,3,3,1,,,,,,,,,,,1
4569582,1,1,1,54,1,473.76172639,54,2018,03,201803,50,2,1,4,2,2,2,1,,,,,,,1,1
4569582,1,2,1,54,1,473.76172639,54,2018,03,201803,50,3,2,2,2,2,2,1,,,,,,,1,1
4569582,1,3,1,54,1,473.76172639,54,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4569582,1,4,1,54,1,473.76172639,54,2018,03,201803,50,,1,3,2,2,2,2,2,,,,,,,1
4569583,1,1,1,54,1,462.38904073,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569583,1,2,1,54,1,462.38904073,54,2018,03,201803,50,1,2,2,2,2,2,1,,,,,,,1,1
4569583,1,3,1,54,1,462.38904073,54,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4569583,1,4,1,54,1,462.38904073,54,2018,03,201803,50,2,4,2,2,2,2,1,,,,,,,1,1
4569584,1,1,1,54,1,518.87378821,54,2018,03,201803,50,,2,5,,,,,,,,,,,,1
4569584,1,2,1,54,1,518.87378821,54,2018,03,201803,50,,2,4,2,2,2,2,1,10,,,,,,1
4569584,1,3,1,54,1,518.87378821,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569585,1,1,1,54,1,372.67899666,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569585,1,2,1,54,1,372.67899666,54,2018,03,201803,50,,2,4,2,2,1,,,,,,,,,1
4569585,1,3,1,54,1,372.67899666,54,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4569586,1,1,1,54,1,547.69961047,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569586,1,2,1,54,1,547.69961047,54,2018,03,201803,50,1,2,4,2,2,2,1,,,,,,,1,1
4569586,1,3,1,54,1,547.69961047,54,2018,03,201803,50,1,3,3,2,2,2,1,,,,,,,1,1
4569586,1,6,1,54,1,547.69961047,54,2018,03,201803,50,2,6,2,2,2,2,1,,,,,,,1,1
4569586,1,8,1,54,1,547.69961047,54,2018,03,201803,50,,8,1,,,,,,,,,,,,1
4569587,1,1,1,54,1,579.38811575,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569587,1,2,1,54,1,579.38811575,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569587,2,1,2,54,1,579.38811575,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569587,2,2,2,54,1,579.38811575,54,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4569588,1,1,1,54,1,539.59416494,54,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4569588,1,2,1,54,1,539.59416494,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569589,1,1,1,54,1,336.41907113,54,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4569589,1,2,1,54,1,336.41907113,54,2018,03,201803,50,,2,4,2,2,2,2,1,10,,,,,,1
4569589,1,3,1,54,1,336.41907113,54,2018,03,201803,50,1,3,3,2,2,2,1,,,,,,,1,1
4569593,1,1,1,54,1,265.29497402,54,2018,03,201803,50,,4,6,2,2,2,2,2,,,,,,,1
4569593,1,2,1,54,1,265.29497402,54,2018,03,201803,50,,2,6,2,2,2,2,2,,,,,,,1
4569593,1,3,1,54,1,265.29497402,54,2018,03,201803,50,,4,6,2,2,2,2,2,,,,,,,1
4569593,1,4,1,54,1,265.29497402,54,2018,03,201803,50,,4,4,2,2,2,2,2,,,,,,,1
4569593,1,5,1,54,1,265.29497402,54,2018,03,201803,50,,5,3,2,2,2,2,2,,,,,,,1
4569593,1,6,1,54,1,265.29497402,54,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4569594,1,1,1,54,1,405.03627974,54,2018,03,201803,50,6,1,6,2,2,2,1,,,,,,,1,1
4569594,1,2,1,54,1,405.03627974,54,2018,03,201803,50,1,2,4,2,2,2,1,,,,,,,1,1
4569594,1,3,1,54,1,405.03627974,54,2018,03,201803,50,,3,6,2,2,2,2,1,11,,,,,,1
4569594,1,4,1,54,1,405.03627974,54,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4569595,1,1,1,54,1,550.47633937,54,2018,03,201803,50,,1,4,2,2,2,2,1,10,,,,,,1
4569595,1,2,1,54,1,550.47633937,54,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4569595,1,3,1,54,1,550.47633937,54,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4569595,2,1,2,54,1,550.47633937,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569595,2,2,2,54,1,550.47633937,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569595,2,3,2,54,1,550.47633937,54,2018,03,201803,50,,1,3,2,2,2,2,2,,,,,,,1
4569596,1,1,1,54,1,430.66881586,54,2018,03,201803,50,,1,4,2,2,2,2,1,10,,,,,,1
4569596,1,2,1,54,1,430.66881586,54,2018,03,201803,50,,1,3,2,2,2,2,2,,,,,,,1
4569597,1,1,1,54,1,346.57791527,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569597,1,2,1,54,1,346.57791527,54,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4569597,1,3,1,54,1,346.57791527,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569597,1,5,1,54,1,346.57791527,54,2018,03,201803,50,,5,1,,,,,,,,,,,,1
4569597,1,6,1,54,1,346.57791527,54,2018,03,201803,50,,6,1,,,,,,,,,,,,1
4569599,1,1,1,54,1,523.4641301,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569599,1,2,1,54,1,523.4641301,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569600,1,1,1,54,1,394.95774389,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569600,1,2,1,54,1,394.95774389,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569600,1,3,1,54,1,394.95774389,54,2018,03,201803,50,,1,3,2,2,2,2,2,,,,,,,1
4569603,1,1,1,54,1,463.52271115,54,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4569603,1,2,1,54,1,463.52271115,54,2018,03,201803,50,,2,2,1,,,,,,,,,,,1
4569603,1,3,1,54,1,463.52271115,54,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4569606,1,1,1,54,1,362.85087645,54,2018,03,201803,50,,1,4,2,1,,,,,,,,,,1
4569606,1,2,1,54,1,362.85087645,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569606,1,3,1,54,1,362.85087645,54,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4569606,1,4,1,54,1,362.85087645,54,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4569606,1,5,1,54,1,362.85087645,54,2018,03,201803,50,,5,3,2,2,2,2,2,,,,,,,1
4569606,1,6,1,54,1,362.85087645,54,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4569607,1,1,1,54,1,271.4970263,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569607,1,2,1,54,1,271.4970263,54,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4569607,1,3,1,54,1,271.4970263,54,2018,03,201803,50,,3,2,1,,,,,,,,,,,1
4569607,1,4,1,54,1,271.4970263,54,2018,03,201803,50,,4,2,1,,,,,,,,,,,1
4569607,1,6,1,54,1,271.4970263,54,2018,03,201803,50,,6,2,1,,,,,,,,,,,1
4569608,1,1,1,54,1,550.83964622,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569608,1,2,1,54,1,550.83964622,54,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4569608,1,3,1,54,1,550.83964622,54,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4569609,1,1,1,54,1,590.14057675,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569609,1,2,1,54,1,590.14057675,54,2018,03,201803,50,3,2,4,2,2,2,1,,,,,,,1,1
4569610,1,1,1,54,1,364.68806364,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569610,1,2,1,54,1,364.68806364,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569610,1,3,1,54,1,364.68806364,54,2018,03,201803,50,,1,3,2,2,2,2,2,,,,,,,1
4569612,1,1,1,54,1,542.34584683,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569612,1,2,1,54,1,542.34584683,54,2018,03,201803,50,,2,3,2,2,2,2,1,12,,,,,,1
4569612,1,5,1,54,1,542.34584683,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569613,1,1,1,54,1,631.10063056,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569613,1,2,1,54,1,631.10063056,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569614,1,1,1,54,1,478.85534096,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569614,1,2,1,54,1,478.85534096,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569614,1,3,1,54,1,478.85534096,54,2018,03,201803,50,,3,4,1,,,,,,,,,,,1
4569614,1,6,1,54,1,478.85534096,54,2018,03,201803,50,,6,1,,,,,,,,,,,,1
4569614,1,7,1,54,1,478.85534096,54,2018,03,201803,50,,7,1,,,,,,,,,,,,1
4569615,1,1,1,54,1,522.90782703,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569615,1,2,1,54,1,522.90782703,54,2018,03,201803,50,1,2,4,2,2,2,1,,,,,,,1,1
4569617,1,1,1,54,1,384.1871503,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569617,1,2,1,54,1,384.1871503,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569617,1,4,1,54,1,384.1871503,54,2018,03,201803,50,4,4,4,2,2,2,1,,,,,,,2,1
4569617,1,5,1,54,1,384.1871503,54,2018,03,201803,50,1,5,2,2,2,2,1,,,,,,,1,1
4569618,1,1,1,54,1,390.12342378,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569618,1,2,1,54,1,390.12342378,54,2018,03,201803,50,,2,4,2,1,,,,,,,,,,1
4569618,1,3,1,54,1,390.12342378,54,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4569618,1,4,1,54,1,390.12342378,54,2018,03,201803,50,,4,3,1,,,,,,,,,,,1
4569619,1,1,1,54,1,530.28586952,54,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4569619,1,2,1,54,1,530.28586952,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569619,1,3,1,54,1,530.28586952,54,2018,03,201803,50,,3,4,1,,,,,,,,,,,1
4569619,1,6,1,54,1,530.28586952,54,2018,03,201803,50,,6,1,,,,,,,,,,,,1
4569620,1,1,1,54,1,477.78972213,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569620,1,2,1,54,1,477.78972213,54,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4569620,1,3,1,54,1,477.78972213,54,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4569620,1,4,1,54,1,477.78972213,54,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4569620,1,5,1,54,1,477.78972213,54,2018,03,201803,50,,5,3,2,2,1,,,,,,,,,1
4569620,1,6,1,54,1,477.78972213,54,2018,03,201803,50,,6,6,2,2,2,2,1,2,2,,2,,,1
4569620,1,7,1,54,1,477.78972213,54,2018,03,201803,50,,7,6,2,2,1,,,,,,,,,1
4569620,1,9,1,54,1,477.78972213,54,2018,03,201803,50,,9,3,2,2,2,2,2,,,,,,,1
4569620,1,10,1,54,1,477.78972213,54,2018,03,201803,50,,10,1,,,,,,,,,,,,1
4569620,1,13,1,54,1,477.78972213,54,2018,03,201803,50,,13,1,,,,,,,,,,,,1
4569620,1,14,1,54,1,477.78972213,54,2018,03,201803,50,,14,1,,,,,,,,,,,,1
4569621,1,1,1,54,1,419.22669369,54,2018,03,201803,50,6,1,4,2,2,2,1,,,,,,,1,1
4569621,1,2,1,54,1,419.22669369,54,2018,03,201803,50,2,1,6,2,2,2,1,,,,,,,1,1
4569621,1,3,1,54,1,419.22669369,54,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4569621,1,4,1,54,1,419.22669369,54,2018,03,201803,50,2,4,4,2,2,2,1,,,,,,,1,1
4569622,1,1,1,54,1,590.54737079,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569622,1,2,1,54,1,590.54737079,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569623,1,1,1,54,1,650.48878975,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569627,1,1,1,54,1,464.77915157,54,2018,03,201803,50,,1,2,1,,,,,,,,,,,1
4569627,1,2,1,54,1,464.77915157,54,2018,03,201803,50,,2,6,2,2,2,2,1,11,,,,,,1
4569629,1,1,1,54,1,484.21035268,54,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4569629,1,2,1,54,1,484.21035268,54,2018,03,201803,50,,1,3,2,2,2,2,2,,,,,,,1
4569629,1,3,1,54,1,484.21035268,54,2018,03,201803,50,,3,4,2,2,2,2,2,,,,,,,1
4569630,1,1,1,54,1,443.81446963,54,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4569630,1,2,1,54,1,443.81446963,54,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569630,1,5,1,54,1,443.81446963,54,2018,03,201803,50,,5,1,,,,,,,,,,,,1
4569630,1,6,1,54,1,443.81446963,54,2018,03,201803,50,,6,1,,,,,,,,,,,,1
4569630,1,7,1,54,1,443.81446963,54,2018,03,201803,50,,7,1,,,,,,,,,,,,1
4569631,1,1,1,54,1,250.40050647,54,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4569631,1,2,1,54,1,250.40050647,54,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569631,1,3,1,54,1,250.40050647,54,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4569631,1,4,1,54,1,250.40050647,54,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4569631,1,6,1,54,1,250.40050647,54,2018,03,201803,50,,6,1,,,,,,,,,,,,1
4569631,1,7,1,54,1,250.40050647,54,2018,03,201803,50,,7,1,,,,,,,,,,,,1
4569631,1,8,1,54,1,250.40050647,54,2018,03,201803,50,,8,4,2,2,2,2,2,,,,,,,1
4569631,1,11,1,54,1,250.40050647,54,2018,03,201803,50,1,11,4,2,2,2,1,,,,,,,1,1
4569631,1,12,1,54,1,250.40050647,54,2018,03,201803,50,1,12,2,2,2,2,1,,,,,,,1,1
4569631,1,15,1,54,1,250.40050647,54,2018,03,201803,50,,15,1,,,,,,,,,,,,1
4569631,1,16,1,54,1,250.40050647,54,2018,03,201803,50,2,16,4,2,2,2,1,,,,,,,1,1
4569636,1,1,1,63,1,152.86759782,63,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569636,1,2,1,63,1,152.86759782,63,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569638,1,1,1,63,1,165.30704914,63,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4569638,1,2,1,63,1,165.30704914,63,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569638,1,3,1,63,1,165.30704914,63,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4569639,1,1,1,63,1,176.61268038,63,2018,03,201803,50,1,1,6,2,2,2,1,,,,,,,1,1
4569639,1,2,1,63,1,176.61268038,63,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569639,1,3,1,63,1,176.61268038,63,2018,03,201803,50,,3,6,2,2,2,2,1,6,2,,2,,,1
4569640,1,1,1,63,1,130.8317254,63,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569641,1,1,1,63,1,105.4939243,63,2018,03,201803,50,1,1,4,2,2,2,1,,,,,,,1,1
4569641,1,2,1,63,1,105.4939243,63,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569644,1,1,1,63,1,143.50012147,63,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569644,1,2,1,63,1,143.50012147,63,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4569645,1,1,1,66,1,327.13854902,66,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4569645,1,2,1,66,1,327.13854902,66,2018,03,201803,50,2,2,2,2,2,2,1,,,,,,,1,1
