DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,RABAND,FT
4701143,1,6,1,,1,1123.2976613,44,2018,08,201808,50,,6,1,,,,,,,,,,,,,1
4701144,1,1,1,,1,1152.295747,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701145,1,1,1,,1,940.05679463,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701145,1,2,1,,1,940.05679463,44,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701145,1,3,1,,1,940.05679463,44,2018,08,201808,50,2,3,2,2,2,2,1,,,,,,,1,,1
4701145,1,4,1,,1,940.05679463,44,2018,08,201808,50,,4,3,2,2,2,2,2,,,,,,,,1
4701145,1,5,1,,1,940.05679463,44,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4701146,1,1,1,,1,1060.839073,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701146,1,2,1,,1,1060.839073,44,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701147,1,1,1,,1,707.64991557,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701147,1,2,1,,1,707.64991557,44,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701147,1,3,1,,1,707.64991557,44,2018,08,201808,50,,3,3,2,2,2,2,2,,,,,,,,1
4701147,1,4,1,,1,707.64991557,44,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4701147,1,5,1,,1,707.64991557,44,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701149,1,1,1,,1,1578.5588227,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701149,1,2,1,,1,1578.5588227,44,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701149,1,3,1,,1,1578.5588227,44,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4701151,1,1,1,,1,1212.4019278,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701151,1,2,1,,1,1212.4019278,44,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701152,1,1,1,,1,984.86408366,44,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701152,1,2,1,,1,984.86408366,44,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701152,1,3,1,,1,984.86408366,44,2018,08,201808,50,,3,4,2,2,2,2,2,,,,,,,,1
4701152,1,4,1,,1,984.86408366,44,2018,08,201808,50,,4,3,2,2,2,2,2,,,,,,,,1
4701152,1,5,1,,1,984.86408366,44,2018,08,201808,50,,5,4,2,2,2,2,2,,,,,,,,1
4701153,1,1,1,,1,1504.2298244,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701153,1,2,1,,1,1504.2298244,44,2018,08,201808,50,,2,4,2,2,2,2,1,7,1,2,,,,1,1
4701153,1,4,1,,1,1504.2298244,44,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4701155,1,1,1,,1,1551.8985984,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701155,1,2,1,,1,1551.8985984,44,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701155,1,3,1,,1,1551.8985984,44,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4701156,1,1,1,,1,1393.5500113,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701156,1,2,1,,1,1393.5500113,44,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701157,1,1,1,,1,1378.757397,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701157,1,2,1,,1,1378.757397,44,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701158,1,1,1,,1,1167.0703857,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701158,1,2,1,,1,1167.0703857,44,2018,08,201808,50,,1,3,2,2,1,,,,,,,,,,1
4701158,2,1,2,,1,1167.0703857,44,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4701159,1,1,1,,1,1556.6255335,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701160,1,1,1,,1,790.9444656,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701160,1,2,1,,1,790.9444656,44,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701160,1,3,1,,1,790.9444656,44,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4701161,1,1,1,,1,551.96611717,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701161,1,2,1,,1,551.96611717,44,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701161,1,3,1,,1,551.96611717,44,2018,08,201808,50,,3,3,2,2,2,2,2,,,,,,,,1
4701161,1,4,1,,1,551.96611717,44,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4701162,1,1,1,,1,1298.3317369,44,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4701162,1,2,1,,1,1298.3317369,44,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701162,1,4,1,,1,1298.3317369,44,2018,08,201808,50,,4,4,2,2,2,2,1,10,,,,,,2,1
4701163,1,1,1,,1,1247.0481903,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701163,1,2,1,,1,1247.0481903,44,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4701164,1,1,1,,1,1330.5547945,44,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4701164,1,2,1,,1,1330.5547945,44,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701165,1,1,1,,1,1699.5805793,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701165,1,2,1,,1,1699.5805793,44,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701166,1,1,1,,1,1556.6255335,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701168,1,1,1,,2,1990.1439301,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701168,1,2,1,,2,1990.1439301,44,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701168,1,3,1,,2,1990.1439301,44,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4701169,1,1,1,,2,1537.9929504,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701170,1,1,1,,2,1547.1911517,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701172,1,1,1,,2,1964.9585427,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701173,1,1,1,,2,1491.6354985,44,2018,08,201808,50,,1,4,2,2,2,2,1,10,,,,,,,1
4701173,1,2,1,,2,1491.6354985,44,2018,08,201808,50,,1,6,2,2,2,2,1,11,,,,,,,1
4701174,1,1,1,,2,1743.2912551,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701175,1,1,1,,2,2220.1371257,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701175,1,2,1,,2,2220.1371257,44,2018,08,201808,50,,2,4,1,,,,,,,,,,,,1
4701181,1,1,1,,1,902.60975952,44,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701181,1,2,1,,1,902.60975952,44,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701182,1,1,1,,1,2302.0080757,05,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701182,1,2,1,,1,2302.0080757,05,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701182,2,1,2,,1,2302.0080757,05,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701182,2,2,2,,1,2302.0080757,05,2018,08,201808,50,2,2,6,2,2,2,1,,,,,,,1,,1
4701182,3,1,3,,1,2302.0080757,05,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701183,1,1,1,,1,2774.8897334,05,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701183,1,2,1,,1,2774.8897334,05,2018,08,201808,50,,2,4,1,,,,,,,,,,,,1
4701187,1,1,1,,1,5105.9450209,05,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701187,1,2,1,,1,5105.9450209,05,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701187,1,3,1,,1,5105.9450209,05,2018,08,201808,50,,3,3,2,2,2,2,2,,,,,,,,1
4701187,1,5,1,,1,5105.9450209,05,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4701187,1,6,1,,1,5105.9450209,05,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4701187,1,8,1,,1,5105.9450209,05,2018,08,201808,50,,8,3,2,2,2,2,2,,,,,,,,1
4701188,1,1,1,,2,2563.7808481,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701188,1,2,1,,2,2563.7808481,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701189,1,1,1,,2,2746.8859111,54,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4701189,1,2,1,,2,2746.8859111,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701190,1,1,1,,2,1425.247757,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701191,1,1,1,,2,1838.0831258,54,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4701191,1,2,1,,2,1838.0831258,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701192,1,1,1,,2,2156.9567823,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701192,1,2,1,,2,2156.9567823,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701192,1,4,1,,2,2156.9567823,54,2018,08,201808,50,,4,4,2,2,2,2,2,,,,,,,,1
4701193,1,1,1,,2,2675.6285843,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701193,1,2,1,,2,2675.6285843,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701193,1,5,1,,2,2675.6285843,54,2018,08,201808,50,,5,6,2,2,2,2,2,,,,,,,,1
4701194,1,1,1,,2,1838.0831258,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701194,1,2,1,,2,1838.0831258,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701195,1,1,1,,2,2334.0505423,54,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4701196,1,1,1,,2,2270.1832091,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701196,1,2,1,,2,2270.1832091,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701197,1,1,1,,2,2327.1829568,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701197,1,2,1,,2,2327.1829568,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701202,1,1,1,,2,1888.8690831,54,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701202,2,1,2,,2,1888.8690831,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701202,2,2,2,,2,1888.8690831,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701203,1,1,1,,2,1405.2930744,54,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701205,1,1,1,,2,1634.3997047,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701205,1,2,1,,2,1634.3997047,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701205,1,4,1,,2,1634.3997047,54,2018,08,201808,50,,4,1,,,,,,,,,,,,,1
4701206,1,1,1,,2,894.15643327,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701206,1,2,1,,2,894.15643327,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701206,1,3,1,,2,894.15643327,54,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4701207,1,1,1,,2,1053.5886293,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701207,1,2,1,,2,1053.5886293,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701208,1,1,1,,2,644.2881238,54,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701208,1,4,1,,2,644.2881238,54,2018,08,201808,50,,4,1,,,,,,,,,,,,,1
4701209,1,1,1,,1,2411.466138,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701209,1,2,1,,1,2411.466138,54,2018,08,201808,50,2,2,4,2,2,2,1,,,,,,,1,,1
4701209,1,3,1,,1,2411.466138,54,2018,08,201808,50,,3,6,2,2,2,2,2,,,,,,,,1
4701211,1,1,1,,1,4225.7313807,54,2018,08,201808,50,,1,4,1,,,,,,,,,,,,1
4701211,1,2,1,,1,4225.7313807,54,2018,08,201808,50,,2,6,2,2,2,2,2,,,,,,,,1
4701211,1,3,1,,1,4225.7313807,54,2018,08,201808,50,,3,4,2,2,2,2,1,2,2,,2,,,1,1
4701211,1,4,1,,1,4225.7313807,54,2018,08,201808,50,,1,5,,,,,,,,,,,,,1
4701212,1,1,1,,1,1877.9561786,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701212,1,2,1,,1,1877.9561786,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701212,1,3,1,,1,1877.9561786,54,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4701212,1,5,1,,1,1877.9561786,54,2018,08,201808,50,1,5,2,2,2,2,1,,,,,,,1,,1
4701213,1,1,1,,1,2264.3177498,54,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4701213,1,2,1,,1,2264.3177498,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701214,1,1,1,,1,1994.1281157,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701215,1,1,1,,1,2641.9971877,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701215,1,2,1,,1,2641.9971877,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701217,1,1,1,,2,1427.6285458,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701217,1,2,1,,2,1427.6285458,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701218,1,1,1,,2,1570.1344597,54,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701218,1,2,1,,2,1570.1344597,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701219,1,1,1,,2,888.11113934,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701219,1,2,1,,2,888.11113934,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701219,1,3,1,,2,888.11113934,54,2018,08,201808,50,,3,3,2,2,2,2,2,,,,,,,,1
4701220,1,1,1,,2,1333.4973652,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701221,1,1,1,,2,1072.403931,54,2018,08,201808,50,,1,3,2,1,,,,,,,,,,,1
4701222,1,1,1,,2,1630.0892702,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701222,1,2,1,,2,1630.0892702,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701222,1,3,1,,2,1630.0892702,54,2018,08,201808,50,,3,6,2,2,2,2,2,,,,,,,,1
4701223,1,1,1,,2,1366.612724,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701223,1,2,1,,2,1366.612724,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701224,1,1,1,,2,1415.0818841,54,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4701224,1,2,1,,2,1415.0818841,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701224,1,3,1,,2,1415.0818841,54,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4701225,1,1,1,,2,1413.3606814,54,2018,08,201808,50,,3,6,2,2,2,2,2,,,,,,,,1
4701225,1,2,1,,2,1413.3606814,54,2018,08,201808,50,,3,6,2,2,2,2,2,,,,,,,,1
4701225,1,3,1,,2,1413.3606814,54,2018,08,201808,50,,3,4,2,2,2,2,2,,,,,,,,1
4701225,1,5,1,,2,1413.3606814,54,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4701226,1,1,1,,2,1953.4495466,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701226,1,2,1,,2,1953.4495466,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701226,1,3,1,,2,1953.4495466,54,2018,08,201808,50,,3,3,2,2,2,2,2,,,,,,,,1
4701227,1,1,1,,2,1475.0366946,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701227,1,2,1,,2,1475.0366946,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701227,1,3,1,,2,1475.0366946,54,2018,08,201808,50,,3,3,2,2,2,2,2,,,,,,,,1
4701227,1,4,1,,2,1475.0366946,54,2018,08,201808,50,,4,3,2,2,2,2,2,,,,,,,,1
4701228,1,1,1,,2,1179.4743584,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701228,1,2,1,,2,1179.4743584,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701228,1,3,1,,2,1179.4743584,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701228,1,4,1,,2,1179.4743584,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701229,1,1,1,,2,1439.0504086,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701229,1,2,1,,2,1439.0504086,54,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701230,1,1,1,,2,1177.9569745,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701230,1,2,1,,2,1177.9569745,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701231,1,1,1,,2,1177.9569745,54,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701231,1,2,1,,2,1177.9569745,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701232,1,1,1,,2,816.95153476,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701233,1,1,1,,2,906.70309497,54,2018,08,201808,50,,1,6,1,,,,,,,,,,,,1
4701233,1,2,1,,2,906.70309497,54,2018,08,201808,50,,2,4,1,,,,,,,,,,,,1
4701234,1,1,1,,2,488.36238666,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701234,1,2,1,,2,488.36238666,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701235,1,1,1,,2,1333.4973652,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701236,1,1,1,,2,1460.3007819,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701236,1,2,1,,2,1460.3007819,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701237,1,1,1,,2,1364.4483987,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701237,1,2,1,,2,1364.4483987,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701238,1,1,1,,2,829.25508353,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701238,1,2,1,,2,829.25508353,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701238,1,3,1,,2,829.25508353,54,2018,08,201808,50,,3,6,2,2,1,,,,,,,,,,1
4701238,1,4,1,,2,829.25508353,54,2018,08,201808,50,,4,3,2,2,2,2,2,,,,,,,,1
4701239,1,1,1,,2,1316.0098777,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701239,1,2,1,,2,1316.0098777,54,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4701239,1,5,1,,2,1316.0098777,54,2018,08,201808,50,,5,4,2,2,2,2,2,,,,,,,,1
4701240,1,1,1,,2,1872.1910831,54,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4701240,1,2,1,,2,1872.1910831,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701240,1,3,1,,2,1872.1910831,54,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4701240,1,4,1,,2,1872.1910831,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701240,1,5,1,,2,1872.1910831,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701241,1,1,1,,2,816.95153476,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701242,1,1,1,,2,1268.5960154,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701242,1,2,1,,2,1268.5960154,54,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701243,1,1,1,,2,1268.5960154,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701243,1,2,1,,2,1268.5960154,54,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4701245,1,1,1,,2,1364.4483987,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701245,1,2,1,,2,1364.4483987,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701246,1,1,1,,2,1885.3738495,54,2018,08,201808,50,,1,6,2,2,2,2,1,3,1,2,,,,,1
4701246,1,2,1,,2,1885.3738495,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701247,1,1,1,,2,1573.3901603,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701247,1,2,1,,2,1573.3901603,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701247,1,3,1,,2,1573.3901603,54,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4701247,1,4,1,,2,1573.3901603,54,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4701249,1,1,1,,2,1333.4973652,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701250,1,1,1,,2,1053.5886293,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701250,1,2,1,,2,1053.5886293,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701251,1,1,1,,2,1274.2090234,54,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701252,1,1,1,,2,1364.4483987,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701252,1,2,1,,2,1364.4483987,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701253,1,1,1,,2,1953.4495466,54,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4701253,1,2,1,,2,1953.4495466,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701253,1,3,1,,2,1953.4495466,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701253,1,4,1,,2,1953.4495466,54,2018,08,201808,50,,2,6,2,2,2,2,2,,,,,,,,1
4701253,1,5,1,,2,1953.4495466,54,2018,08,201808,50,,5,4,2,2,2,2,2,,,,,,,,1
4701253,1,6,1,,2,1953.4495466,54,2018,08,201808,50,,5,3,2,2,2,2,2,,,,,,,,1
4701254,1,1,1,,2,1267.1158112,54,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701255,1,1,1,,1,1820.6125053,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701255,1,2,1,,1,1820.6125053,54,2018,08,201808,50,1,2,2,2,2,2,1,,,,,,,1,,1
4701256,1,1,1,,1,1999.9704877,54,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4701256,1,2,1,,1,1999.9704877,54,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701257,1,1,1,,1,1609.596104,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701257,1,2,1,,1,1609.596104,54,2018,08,201808,50,,2,4,2,2,1,,,,,,,,,,1
4701258,1,1,1,,1,3350.2474374,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701258,1,2,1,,1,3350.2474374,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701259,1,1,1,,1,2356.4929887,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701259,1,2,1,,1,2356.4929887,54,2018,08,201808,50,,2,4,1,,,,,,,,,,,,1
4701259,1,3,1,,1,2356.4929887,54,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4701260,1,1,1,,1,1159.0691977,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701260,1,2,1,,1,1159.0691977,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701260,1,3,1,,1,1159.0691977,54,2018,08,201808,50,,2,6,2,2,2,2,2,,,,,,,,1
4701261,1,1,1,,1,1159.0691977,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701261,1,2,1,,1,1159.0691977,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701262,1,1,1,,1,3198.6439432,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701262,1,2,1,,1,3198.6439432,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701262,1,3,1,,1,3198.6439432,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701263,1,1,1,,1,2182.1711387,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701263,1,2,1,,1,2182.1711387,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701264,1,1,1,,1,3903.0302436,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701264,1,2,1,,1,3903.0302436,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701264,1,3,1,,1,3903.0302436,54,2018,08,201808,50,,3,3,2,2,2,2,2,,,,,,,,1
4701264,1,4,1,,1,3903.0302436,54,2018,08,201808,50,,4,3,2,2,2,2,2,,,,,,,,1
4701265,1,1,1,,1,2418.3238633,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701265,1,2,1,,1,2418.3238633,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701266,1,1,1,,1,3928.5314636,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701266,1,2,1,,1,3928.5314636,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701266,1,3,1,,1,3928.5314636,54,2018,08,201808,50,,3,3,2,2,2,2,2,,,,,,,,1
4701266,1,5,1,,1,3928.5314636,54,2018,08,201808,50,,5,1,,,,,,,,,,,,,1
4701266,1,6,1,,1,3928.5314636,54,2018,08,201808,50,,5,6,2,2,2,2,2,,,,,,,,1
4701267,1,1,1,,1,3247.3294028,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701267,1,2,1,,1,3247.3294028,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701268,1,1,1,,1,3463.7801051,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701268,1,2,1,,1,3463.7801051,54,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4701271,1,1,1,,1,3840.2724745,54,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701271,1,2,1,,1,3840.2724745,54,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4701274,1,1,1,,1,3142.5023922,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701277,1,1,1,,2,1396.6775122,54,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4701278,1,1,1,,2,1570.1344597,54,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4701278,1,2,1,,2,1570.1344597,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4701279,1,1,1,,2,1862.0026078,54,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
