DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,FT
4557003,1,1,1,17,1,200.43090984,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557003,1,2,1,17,1,200.43090984,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557003,1,3,1,17,1,200.43090984,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557003,1,4,1,17,1,200.43090984,17,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4557004,1,1,1,17,1,165.27768021,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557004,1,2,1,17,1,165.27768021,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557004,1,3,1,17,1,165.27768021,17,2018,02,201802,50,,3,4,2,2,2,2,2,,,,,,,1
4557004,1,4,1,17,1,165.27768021,17,2018,02,201802,50,,4,3,2,2,2,2,2,,,,,,,1
4557004,1,5,1,17,1,165.27768021,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557004,1,6,1,17,1,165.27768021,17,2018,02,201802,50,,6,6,2,1,,,,,,,,,,1
4557005,1,1,1,17,1,224.57401139,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557006,1,1,1,17,1,215.51373213,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557006,1,2,1,17,1,215.51373213,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557006,1,3,1,17,1,215.51373213,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557006,1,4,1,17,1,215.51373213,17,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4557007,1,1,1,17,1,216.7760999,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557007,1,2,1,17,1,216.7760999,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557007,1,3,1,17,1,216.7760999,17,2018,02,201802,50,,3,6,2,2,2,2,2,,,,,,,1
4557008,1,1,1,17,1,228.27824429,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557008,1,2,1,17,1,228.27824429,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557008,1,3,1,17,1,228.27824429,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557008,1,4,1,17,1,228.27824429,17,2018,02,201802,50,,4,3,1,,,,,,,,,,,1
4557009,1,1,1,17,1,197.29056553,17,2018,02,201802,50,,1,4,1,,,,,,,,,,,1
4557009,1,2,1,17,1,197.29056553,17,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4557009,1,3,1,17,1,197.29056553,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557010,1,1,1,17,1,232.28434255,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557010,1,2,1,17,1,232.28434255,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557010,1,3,1,17,1,232.28434255,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557011,1,1,1,17,1,221.43718173,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557011,1,2,1,17,1,221.43718173,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557011,1,4,1,17,1,221.43718173,17,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4557012,1,1,1,17,1,197.0628287,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557013,1,1,1,17,1,211.64218702,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557014,1,1,1,17,1,224.40669918,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557015,1,1,1,17,1,182.86863655,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557015,1,2,1,17,1,182.86863655,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557016,1,1,1,17,1,224.40669918,17,2018,02,201802,50,,1,6,2,1,,,,,,,,,,1
4557017,1,1,1,17,1,233.54671033,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557017,1,2,1,17,1,233.54671033,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557018,1,1,1,17,1,231.98756559,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557019,1,1,1,17,1,197.0628287,17,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557020,1,1,1,17,1,224.40669918,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557021,1,1,1,17,1,212.52490741,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557021,1,2,1,17,1,212.52490741,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557021,1,3,1,17,1,212.52490741,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557021,1,5,1,17,1,212.52490741,17,2018,02,201802,50,,5,1,,,,,,,,,,,,1
4557022,1,1,1,17,1,193.43039466,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557022,1,2,1,17,1,193.43039466,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557022,1,3,1,17,1,193.43039466,17,2018,02,201802,50,,3,4,2,2,2,2,2,,,,,,,1
4557022,1,4,1,17,1,193.43039466,17,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4557022,1,6,1,17,1,193.43039466,17,2018,02,201802,50,,1,5,,,,,,,,,,,,1
4557023,1,1,1,17,1,221.83028091,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557024,1,1,1,17,1,220.71311226,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557024,1,2,1,17,1,220.71311226,17,2018,02,201802,50,2,2,2,2,2,2,1,,,,,,,1,1
4557024,1,3,1,17,1,220.71311226,17,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4557024,1,5,1,17,1,220.71311226,17,2018,02,201802,50,,5,1,,,,,,,,,,,,1
4557025,1,1,1,17,1,227.23016154,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557025,1,2,1,17,1,227.23016154,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557025,1,3,1,17,1,227.23016154,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557025,1,4,1,17,1,227.23016154,17,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4557025,1,5,1,17,1,227.23016154,17,2018,02,201802,50,,5,1,,,,,,,,,,,,1
4557026,1,1,1,17,1,221.89070553,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557026,1,2,1,17,1,221.89070553,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557026,1,3,1,17,1,221.89070553,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557027,1,1,1,17,1,209.82734087,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557028,1,1,1,17,1,209.12619336,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557028,1,2,1,17,1,209.12619336,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557028,1,3,1,17,1,209.12619336,17,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4557029,1,1,1,17,1,219.29209356,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557030,1,1,1,17,1,139.51572778,17,2018,02,201802,50,,1,4,2,2,2,2,1,10,,,,,,1
4557030,1,2,1,17,1,139.51572778,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557030,1,3,1,17,1,139.51572778,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557031,1,1,1,17,1,233.54671033,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557031,1,2,1,17,1,233.54671033,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557032,1,1,1,17,1,240.86046509,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557032,1,2,1,17,1,240.86046509,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557033,1,1,1,17,1,240.86046509,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557033,1,2,1,17,1,240.86046509,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557034,1,1,1,17,1,248.17421986,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557034,1,2,1,17,1,248.17421986,17,2018,02,201802,50,,2,4,1,,,,,,,,,,,1
4557035,1,1,1,17,1,163.55983878,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557035,1,2,1,17,1,163.55983878,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557035,1,3,1,17,1,163.55983878,17,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4557036,1,1,1,17,1,224.40669918,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557037,1,1,1,17,1,219.99252258,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557037,1,2,1,17,1,219.99252258,17,2018,02,201802,50,,2,4,2,2,2,2,1,10,,,,,,1
4557038,1,1,1,17,1,176.32435094,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557038,1,2,1,17,1,176.32435094,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557038,1,3,1,17,1,176.32435094,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557039,1,1,1,17,1,211.37787009,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557039,1,2,1,17,1,211.37787009,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557039,1,3,1,17,1,211.37787009,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557039,1,4,1,17,1,211.37787009,17,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4557040,1,1,1,17,1,237.39894817,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557040,1,2,1,17,1,237.39894817,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557040,1,3,1,17,1,237.39894817,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557041,1,1,1,17,1,211.64218702,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557042,1,1,1,17,1,196.5827032,17,2018,02,201802,50,,1,6,2,2,2,2,1,3,1,2,,,,1
4557042,1,2,1,17,1,196.5827032,17,2018,02,201802,50,,2,4,1,,,,,,,,,,,1
4557042,2,1,2,17,1,196.5827032,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557043,1,1,1,17,1,184.29308928,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557043,1,2,1,17,1,184.29308928,17,2018,02,201802,50,,2,4,1,,,,,,,,,,,1
4557043,1,3,1,17,1,184.29308928,17,2018,02,201802,50,,3,4,2,2,2,2,2,,,,,,,1
4557043,1,4,1,17,1,184.29308928,17,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4557044,1,1,1,17,1,211.64218702,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557045,1,1,1,17,1,216.53100566,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557045,1,2,1,17,1,216.53100566,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557045,1,3,1,17,1,216.53100566,17,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4557046,1,1,1,17,1,215.53375391,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557046,1,2,1,17,1,215.53375391,17,2018,02,201802,50,2,2,4,2,2,2,1,,,,,,,1,1
4557047,1,1,1,17,1,197.0628287,17,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557048,1,1,1,17,1,213.13229162,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557048,1,2,1,17,1,213.13229162,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557049,1,1,1,17,1,215.51373213,17,2018,02,201802,50,,1,6,2,1,,,,,,,,,,1
4557049,1,2,1,17,1,215.51373213,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557049,1,3,1,17,1,215.51373213,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557049,1,4,1,17,1,215.51373213,17,2018,02,201802,50,,2,6,2,2,2,2,2,,,,,,,1
4557050,1,1,1,17,1,179.25758733,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557050,1,2,1,17,1,179.25758733,17,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4557050,1,3,1,17,1,179.25758733,17,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4557050,1,4,1,17,1,179.25758733,17,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4557050,1,5,1,17,1,179.25758733,17,2018,02,201802,50,,5,4,2,2,2,2,2,,,,,,,1
4557051,1,1,1,17,1,209.82734087,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557052,1,1,1,17,1,173.4196405,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557052,1,2,1,17,1,173.4196405,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557052,1,3,1,17,1,173.4196405,17,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4557052,1,4,1,17,1,173.4196405,17,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4557052,1,5,1,17,1,173.4196405,17,2018,02,201802,50,,5,6,2,2,2,2,2,,,,,,,1
4557053,1,1,1,17,1,253.45613769,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557053,1,2,1,17,1,253.45613769,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557054,1,1,1,17,1,197.0628287,17,2018,02,201802,50,,1,4,2,2,2,2,1,9,,,,,,1
4557055,1,1,1,17,1,232.75703475,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557055,1,2,1,17,1,232.75703475,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557056,1,1,1,17,1,166.09802613,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557056,1,2,1,17,1,166.09802613,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557056,1,3,1,17,1,166.09802613,17,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4557057,1,1,1,17,1,254.3456127,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557057,1,2,1,17,1,254.3456127,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557058,1,1,1,17,1,240.86046509,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557058,1,2,1,17,1,240.86046509,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557059,1,1,1,17,1,191.53577086,17,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557059,1,2,1,17,1,191.53577086,17,2018,02,201802,50,1,2,6,2,2,2,1,,,,,,,1,1
4557059,1,3,1,17,1,191.53577086,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557060,1,1,1,17,1,193.05673045,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557060,1,2,1,17,1,193.05673045,17,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4557061,1,1,1,17,1,208.39766089,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557061,1,2,1,17,1,208.39766089,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557062,1,1,1,17,1,233.54671033,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557062,1,2,1,17,1,233.54671033,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557063,1,1,1,17,1,219.29209356,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557064,1,1,1,17,1,190.7663017,17,2018,02,201802,50,1,1,2,2,2,2,1,,,,,,,1,1
4557064,1,2,1,17,1,190.7663017,17,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557065,1,1,1,17,1,182.86863655,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557065,1,2,1,17,1,182.86863655,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557066,1,1,1,17,1,201.85337528,17,2018,02,201802,50,,1,4,2,2,1,,,,,,,,,1
4557066,1,2,1,17,1,201.85337528,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557066,1,3,1,17,1,201.85337528,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557067,1,1,1,17,1,197.0628287,17,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557068,1,1,1,17,1,197.0628287,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557069,1,1,1,17,1,168.28927824,17,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557069,1,2,1,17,1,168.28927824,17,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557070,1,1,1,17,1,231.19789002,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557071,1,1,1,17,1,213.57701924,17,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557071,1,2,1,17,1,213.57701924,17,2018,02,201802,50,2,2,4,2,2,2,1,,,,,,,2,1
4557071,1,3,1,17,1,213.57701924,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557071,1,4,1,17,1,213.57701924,17,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4557072,1,1,1,17,1,182.86863655,17,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557072,1,2,1,17,1,182.86863655,17,2018,02,201802,50,,1,5,,,,,,,,,,,,1
4557073,1,1,1,17,1,204.77315986,17,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557073,1,2,1,17,1,204.77315986,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557073,1,3,1,17,1,204.77315986,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557074,1,1,1,17,1,211.11957731,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557074,1,2,1,17,1,211.11957731,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557074,1,3,1,17,1,211.11957731,17,2018,02,201802,50,2,3,6,2,2,2,1,,,,,,,1,1
4557075,1,1,1,17,1,155.20070702,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557075,1,2,1,17,1,155.20070702,17,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557075,1,3,1,17,1,155.20070702,17,2018,02,201802,50,,2,6,2,2,2,2,2,,,,,,,1
4557075,1,4,1,17,1,155.20070702,17,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4557076,1,1,1,17,1,156.83198167,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557076,1,2,1,17,1,156.83198167,17,2018,02,201802,50,,2,6,2,2,2,2,1,2,1,1,,8,1,1
4557076,1,3,1,17,1,156.83198167,17,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4557076,1,4,1,17,1,156.83198167,17,2018,02,201802,50,,4,4,2,2,2,2,2,,,,,,,1
4557076,1,5,1,17,1,156.83198167,17,2018,02,201802,50,,5,1,,,,,,,,,,,,1
4557076,1,7,1,17,1,156.83198167,17,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4557077,1,1,1,17,1,223.32038551,17,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557077,1,2,1,17,1,223.32038551,17,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4557078,1,1,1,17,1,191.61554851,17,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4557078,1,2,1,17,1,191.61554851,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557078,1,3,1,17,1,191.61554851,17,2018,02,201802,50,,3,6,2,2,2,2,1,10,,,,,,1
4557078,1,5,1,17,1,191.61554851,17,2018,02,201802,50,,5,1,,,,,,,,,,,,1
4557078,1,6,1,17,1,191.61554851,17,2018,02,201802,50,,6,1,,,,,,,,,,,,1
4557079,1,1,1,17,1,168.6744444,17,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557079,1,2,1,17,1,168.6744444,17,2018,02,201802,50,,2,6,2,2,2,2,2,,,,,,,1
4557079,1,3,1,17,1,168.6744444,17,2018,02,201802,50,,1,5,,,,,,,,,,,,1
4557080,1,1,1,17,1,203.28305526,17,2018,02,201802,50,,1,4,1,,,,,,,,,,,1
4557080,1,2,1,17,1,203.28305526,17,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557081,1,1,1,18,1,39.642588614,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557081,1,2,1,18,1,39.642588614,18,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557081,1,3,1,18,1,39.642588614,18,2018,02,201802,50,1,3,3,2,2,2,1,,,,,,,1,1
4557081,1,4,1,18,1,39.642588614,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557081,1,5,1,18,1,39.642588614,18,2018,02,201802,50,1,5,4,2,2,2,1,,,,,,,1,1
4557081,1,7,1,18,1,39.642588614,18,2018,02,201802,50,,7,1,,,,,,,,,,,,1
4557082,1,1,1,18,1,111.4119852,18,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4557082,1,2,1,18,1,111.4119852,18,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4557083,1,1,1,18,1,107.65335249,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557084,1,1,1,18,1,101.44757196,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557084,1,2,1,18,1,101.44757196,18,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557085,1,1,1,18,1,101.89563432,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557085,1,2,1,18,1,101.89563432,18,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557086,1,1,1,18,1,77.052279145,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557086,1,2,1,18,1,77.052279145,18,2018,02,201802,50,,2,5,,,,,,,,,,,,1
4557087,1,1,1,18,1,60.615261083,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557087,1,2,1,18,1,60.615261083,18,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557087,1,3,1,18,1,60.615261083,18,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4557087,1,4,1,18,1,60.615261083,18,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4557088,1,1,1,18,1,107.65335249,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557089,1,1,1,18,1,105.63723051,18,2018,02,201802,50,,1,4,2,2,2,2,1,7,2,,2,,,1
4557089,1,2,1,18,1,105.63723051,18,2018,02,201802,50,,2,4,2,2,2,2,1,7,2,,2,,,1
4557090,1,1,1,18,1,122.3360196,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557090,1,2,1,18,1,122.3360196,18,2018,02,201802,50,,1,3,2,2,2,2,1,12,,,,,,1
4557090,1,3,1,18,1,122.3360196,18,2018,02,201802,50,3,3,2,2,2,2,1,,,,,,,1,1
4557091,1,1,1,18,1,89.149777544,18,2018,02,201802,50,,1,4,2,2,2,2,1,7,2,,2,,,1
4557091,1,2,1,18,1,89.149777544,18,2018,02,201802,50,1,2,2,2,2,2,1,,,,,,,1,1
4557092,1,1,1,18,1,101.44757196,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557092,1,2,1,18,1,101.44757196,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557093,1,1,1,18,1,84.87627028,18,2018,02,201802,50,,1,4,1,,,,,,,,,,,1
4557093,1,2,1,18,1,84.87627028,18,2018,02,201802,50,,2,3,2,2,2,2,1,12,,,,,,1
4557093,1,3,1,18,1,84.87627028,18,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4557093,1,4,1,18,1,84.87627028,18,2018,02,201802,50,,4,3,2,2,2,2,1,9,,,,,,1
4557094,1,1,1,18,1,82.526534836,18,2018,02,201802,50,2,1,3,2,2,2,1,,,,,,,1,1
4557095,1,1,1,18,1,78.95064019,18,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557096,1,1,1,18,1,87.227780841,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557096,1,2,1,18,1,87.227780841,18,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557096,1,3,1,18,1,87.227780841,18,2018,02,201802,50,,3,3,2,2,2,2,1,12,,,,,,1
4557097,1,1,1,18,1,39.642588614,18,2018,02,201802,50,,1,4,1,,,,,,,,,,,1
4557097,1,2,1,18,1,39.642588614,18,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557097,1,4,1,18,1,39.642588614,18,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557098,1,1,1,18,1,81.513952193,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557098,1,2,1,18,1,81.513952193,18,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557099,1,1,1,18,1,94.190740798,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557099,1,2,1,18,1,94.190740798,18,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557100,1,1,1,18,1,105.0300944,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557100,1,2,1,18,1,105.0300944,18,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4557101,1,1,1,18,1,101.22985571,18,2018,02,201802,50,2,1,4,2,2,2,1,,,,,,,1,1
4557102,1,1,1,18,1,118.25546522,18,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557102,1,2,1,18,1,118.25546522,18,2018,02,201802,50,,2,4,2,2,2,2,1,2,2,,2,,,1
4557103,1,1,1,18,1,81.513952193,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557103,1,2,1,18,1,81.513952193,18,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557104,1,1,1,18,1,89.277399619,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557104,1,2,1,18,1,89.277399619,18,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557105,1,1,1,18,1,92.960441905,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557105,1,2,1,18,1,92.960441905,18,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557106,1,1,1,18,1,78.95064019,18,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4557107,1,1,1,18,1,106.92845544,18,2018,02,201802,50,,1,3,2,2,2,2,1,12,,,,,,1
4557108,1,1,1,18,1,124.41792076,18,2018,02,201802,50,1,2,4,2,2,2,1,,,,,,,1,1
4557108,1,2,1,18,1,124.41792076,18,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4557109,1,1,1,18,1,60.053123361,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557109,1,2,1,18,1,60.053123361,18,2018,02,201802,50,1,2,2,2,2,2,1,,,,,,,1,1
4557109,1,3,1,18,1,60.053123361,18,2018,02,201802,50,1,3,2,2,2,2,1,,,,,,,1,1
4557110,1,1,1,18,1,62.830564459,18,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4557110,1,2,1,18,1,62.830564459,18,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4557110,1,3,1,18,1,62.830564459,18,2018,02,201802,50,,3,4,2,2,2,2,2,,,,,,,1
4557110,1,6,1,18,1,62.830564459,18,2018,02,201802,50,,6,1,,,,,,,,,,,,1
4557110,1,7,1,18,1,62.830564459,18,2018,02,201802,50,,7,4,2,2,2,2,2,,,,,,,1
